,DJI
4/8/1998,8487.31
5/8/1998,8546.78
6/8/1998,8577.68
7/8/1998,8598.02
10/8/1998,8574.85
11/8/1998,8462.85
12/8/1998,8552.96
13/8/1998,8459.5
14/8/1998,8425
17/8/1998,8574.85
18/8/1998,8714.65
19/8/1998,8693.28
20/8/1998,8611.41
21/8/1998,8533.65
24/8/1998,8566.61
25/8/1998,8602.65
26/8/1998,8523.35
27/8/1998,8165.99
28/8/1998,8051.68
31/8/1998,7539.07
1/9/1998,7827.43
2/9/1998,7782.37
3/9/1998,7682.22
4/9/1998,7640.25
8/9/1998,8020.78
9/9/1998,7865.02
10/9/1998,7615.54
11/9/1998,7795.5
14/9/1998,7945.35
15/9/1998,8024.39
16/9/1998,8089.78
17/9/1998,7873.77
18/9/1998,7895.66
21/9/1998,7933.25
22/9/1998,7897.2
23/9/1998,8154.41
24/9/1998,8001.99
25/9/1998,8028.77
28/9/1998,8108.84
29/9/1998,8080.52
30/9/1998,7842.62
1/10/1998,7632.53
2/10/1998,7784.69
5/10/1998,7726.24
6/10/1998,7742.98
7/10/1998,7741.69
8/10/1998,7731.91
9/10/1998,7899.52
12/10/1998,8001.47
13/10/1998,7938.14
14/10/1998,7968.78
15/10/1998,8299.36
16/10/1998,8416.76
19/10/1998,8466.45
20/10/1998,8505.85
21/10/1998,8519.23
22/10/1998,8533.14
23/10/1998,8452.29
26/10/1998,8432.21
27/10/1998,8366.04
28/10/1998,8371.97
29/10/1998,8495.03
30/10/1998,8592.1
2/11/1998,8706.15
3/11/1998,8706.15
4/11/1998,8783.14
5/11/1998,8915.47
6/11/1998,8975.46
9/11/1998,8897.96
10/11/1998,8863.98
11/11/1998,8823.82
12/11/1998,8829.74
13/11/1998,8919.59
16/11/1998,9011.25
17/11/1998,8986.28
18/11/1998,9041.11
19/11/1998,9056.05
20/11/1998,9159.55
23/11/1998,9374.27
24/11/1998,9301.15
25/11/1998,9314.28
27/11/1998,9333.08
30/11/1998,9116.55
1/12/1998,9133.54
2/12/1998,9064.54
3/12/1998,8879.68
4/12/1998,9016.14
7/12/1998,9070.47
8/12/1998,9027.98
9/12/1998,9009.19
10/12/1998,8841.58
11/12/1998,8821.76
14/12/1998,8695.6
15/12/1998,8823.3
16/12/1998,8790.6
17/12/1998,8875.82
18/12/1998,8903.63
21/12/1998,8988.85
22/12/1998,9044.46
23/12/1998,9202.03
24/12/1998,9217.99
28/12/1998,9226.75
29/12/1998,9320.98
30/12/1998,9274.64
31/12/1998,9181.43
4/1/1999,9184.27
5/1/1999,9311.19
6/1/1999,9544.97
7/1/1999,9537.76
8/1/1999,9643.32
11/1/1999,9619.89
12/1/1999,9474.68
13/1/1999,9349.56
14/1/1999,9120.93
15/1/1999,9340.55
19/1/1999,9355.22
20/1/1999,9335.91
21/1/1999,9264.08
22/1/1999,9120.67
25/1/1999,9203.32
26/1/1999,9324.58
27/1/1999,9200.23
28/1/1999,9281.33
29/1/1999,9358.83
1/2/1999,9345.7
2/2/1999,9274.12
3/2/1999,9366.81
4/2/1999,9304.5
5/2/1999,9304.24
8/2/1999,9291.11
9/2/1999,9133.03
10/2/1999,9177.31
11/2/1999,9363.46
12/2/1999,9274.89
16/2/1999,9297.03
17/2/1999,9195.47
18/2/1999,9298.63
19/2/1999,9339.95
22/2/1999,9552.68
23/2/1999,9544.42
24/2/1999,9399.67
25/2/1999,9366.34
26/2/1999,9306.58
1/3/1999,9324.78
2/3/1999,9297.61
3/3/1999,9275.88
4/3/1999,9467.4
5/3/1999,9736.08
8/3/1999,9727.61
9/3/1999,9693.76
10/3/1999,9772.84
11/3/1999,9897.44
12/3/1999,9876.35
15/3/1999,9958.77
16/3/1999,9930.47
17/3/1999,9879.41
18/3/1999,9997.62
19/3/1999,9903.55
22/3/1999,9890.51
23/3/1999,9671.83
24/3/1999,9666.84
25/3/1999,9836.39
26/3/1999,9822.24
29/3/1999,10006.78
30/3/1999,9913.26
31/3/1999,9786.16
1/4/1999,9832.51
5/4/1999,10007.33
6/4/1999,9963.49
7/4/1999,10085.31
8/4/1999,10197.7
9/4/1999,10173.84
12/4/1999,10339.51
13/4/1999,10395.01
14/4/1999,10411.66
15/4/1999,10462.72
16/4/1999,10493.89
19/4/1999,10440.53
20/4/1999,10448.55
21/4/1999,10581.42
22/4/1999,10727.18
23/4/1999,10689.67
26/4/1999,10718.59
27/4/1999,10831.71
28/4/1999,10845.45
29/4/1999,10878.38
30/4/1999,10789.04
3/5/1999,11014.69
4/5/1999,10886.11
5/5/1999,10955.41
6/5/1999,10946.82
7/5/1999,11031.59
10/5/1999,11007.25
11/5/1999,11026.15
12/5/1999,11000.37
13/5/1999,11107.19
14/5/1999,10913.32
17/5/1999,10853.47
18/5/1999,10836.95
19/5/1999,10887.39
20/5/1999,10866.74
21/5/1999,10829.28
24/5/1999,10654.67
25/5/1999,10531.09
26/5/1999,10702.16
27/5/1999,10466.93
28/5/1999,10559.74
1/6/1999,10596.26
2/6/1999,10577.89
3/6/1999,10663.69
4/6/1999,10799.84
7/6/1999,10909.38
8/6/1999,10765.64
9/6/1999,10690.29
10/6/1999,10621.27
11/6/1999,10490.51
14/6/1999,10563.33
15/6/1999,10594.99
16/6/1999,10784.95
17/6/1999,10841.63
18/6/1999,10855.56
21/6/1999,10815.98
22/6/1999,10721.63
23/6/1999,10666.86
24/6/1999,10534.83
25/6/1999,10552.56
28/6/1999,10655.15
29/6/1999,10815.35
30/6/1999,10970.8
1/7/1999,11066.42
2/7/1999,11139.24
6/7/1999,11135.12
7/7/1999,11187.36
8/7/1999,11126.89
9/7/1999,11193.7
12/7/1999,11200.98
13/7/1999,11175.02
14/7/1999,11148.1
15/7/1999,11186.41
16/7/1999,11209.84
19/7/1999,11187.68
20/7/1999,10996.13
21/7/1999,11002.78
22/7/1999,10969.22
23/7/1999,10910.96
26/7/1999,10863.16
27/7/1999,10979.04
28/7/1999,10972.07
29/7/1999,10791.29
30/7/1999,10655.15
2/8/1999,10645.96
3/8/1999,10677.31
4/8/1999,10674.77
5/8/1999,10793.82
6/8/1999,10714.03
9/8/1999,10707.7
10/8/1999,10655.15
11/8/1999,10787.8
12/8/1999,10789.39
13/8/1999,10973.65
16/8/1999,11046.79
17/8/1999,11117.08
18/8/1999,10991.38
19/8/1999,10963.84
20/8/1999,11100.61
23/8/1999,11299.76
24/8/1999,11283.3
25/8/1999,11326.04
26/8/1999,11198.45
27/8/1999,11090.17
30/8/1999,10914.13
31/8/1999,10829.28
1/9/1999,10937.88
2/9/1999,10843.21
3/9/1999,11078.45
7/9/1999,11034.13
8/9/1999,11036.34
9/9/1999,11079.4
10/9/1999,11028.43
13/9/1999,11030.33
14/9/1999,10910.33
15/9/1999,10801.42
16/9/1999,10737.46
17/9/1999,10803.63
20/9/1999,10823.9
21/9/1999,10598.47
22/9/1999,10524.07
23/9/1999,10318.59
24/9/1999,10279.33
27/9/1999,10303.39
28/9/1999,10275.53
29/9/1999,10213.48
30/9/1999,10336.95
1/10/1999,10273
4/10/1999,10401.23
5/10/1999,10400.59
6/10/1999,10588.34
7/10/1999,10537.05
8/10/1999,10649.76
11/10/1999,10648.18
12/10/1999,10417.06
13/10/1999,10232.16
14/10/1999,10286.61
15/10/1999,10019.71
18/10/1999,10116.28
19/10/1999,10204.93
20/10/1999,10392.36
21/10/1999,10297.69
22/10/1999,10470.25
25/10/1999,10349.93
26/10/1999,10302.13
27/10/1999,10394.89
28/10/1999,10622.53
29/10/1999,10729.86
1/11/1999,10648.51
2/11/1999,10581.84
3/11/1999,10609.06
4/11/1999,10639.64
5/11/1999,10704.48
8/11/1999,10718.85
9/11/1999,10617.32
10/11/1999,10597.74
11/11/1999,10595.3
12/11/1999,10769.32
15/11/1999,10760.75
16/11/1999,10932.33
17/11/1999,10883.09
18/11/1999,11035.7
19/11/1999,11003.89
22/11/1999,11089.52
23/11/1999,10995.63
24/11/1999,11008.17
26/11/1999,10988.91
29/11/1999,10947.92
30/11/1999,10877.81
1/12/1999,10998.39
2/12/1999,11039.06
3/12/1999,11286.18
6/12/1999,11225.01
7/12/1999,11106.65
8/12/1999,11068.12
9/12/1999,11134.79
10/12/1999,11224.7
13/12/1999,11192.59
14/12/1999,11160.17
15/12/1999,11225.32
16/12/1999,11244.89
17/12/1999,11257.43
20/12/1999,11144.27
21/12/1999,11200.54
22/12/1999,11203.6
23/12/1999,11405.76
27/12/1999,11391.08
28/12/1999,11476.71
29/12/1999,11484.66
30/12/1999,11452.86
31/12/1999,11497.12
3/1/2000,11357.51
4/1/2000,10997.93
5/1/2000,11122.65
6/1/2000,11253.26
7/1/2000,11522.56
10/1/2000,11572.2
11/1/2000,11511.08
12/1/2000,11551.1
13/1/2000,11582.43
14/1/2000,11722.98
18/1/2000,11560.72
19/1/2000,11489.36
20/1/2000,11351.3
21/1/2000,11251.71
24/1/2000,11008.17
25/1/2000,11029.89
26/1/2000,11032.99
27/1/2000,11028.02
28/1/2000,10738.87
31/1/2000,10940.53
1/2/2000,11041.05
2/2/2000,11003.2
3/2/2000,11013.44
4/2/2000,10963.8
7/2/2000,10905.79
8/2/2000,10957.6
9/2/2000,10699.16
10/2/2000,10643.63
11/2/2000,10425.21
14/2/2000,10519.84
15/2/2000,10718.09
16/2/2000,10561.41
17/2/2000,10514.57
18/2/2000,10219.52
22/2/2000,10304.84
23/2/2000,10225.73
24/2/2000,10092.63
25/2/2000,9862.12
28/2/2000,10038.65
29/2/2000,10128.31
1/3/2000,10137.93
2/3/2000,10164.92
3/3/2000,10367.2
6/3/2000,10170.5
7/3/2000,9796.03
8/3/2000,9856.53
9/3/2000,10010.73
10/3/2000,9928.82
13/3/2000,9947.13
14/3/2000,9811.24
15/3/2000,10131.41
16/3/2000,10630.6
17/3/2000,10595.23
20/3/2000,10680.24
21/3/2000,10907.34
22/3/2000,10866.7
23/3/2000,11119.86
24/3/2000,11112.72
27/3/2000,11025.85
28/3/2000,10936.11
29/3/2000,11018.72
30/3/2000,10980.25
31/3/2000,10921.92
3/4/2000,11221.93
4/4/2000,11164.84
5/4/2000,11033.92
6/4/2000,11114.27
7/4/2000,11111.48
10/4/2000,11186.56
11/4/2000,11287.08
12/4/2000,11125.13
13/4/2000,10923.55
14/4/2000,10305.77
17/4/2000,10582.51
18/4/2000,10767.42
19/4/2000,10674.96
20/4/2000,10844.05
24/4/2000,10906.1
25/4/2000,11124.82
26/4/2000,10945.5
27/4/2000,10888.1
28/4/2000,10733.91
1/5/2000,10811.78
2/5/2000,10731.12
3/5/2000,10480.13
4/5/2000,10412.49
5/5/2000,10577.86
8/5/2000,10603.63
9/5/2000,10536.75
10/5/2000,10367.78
11/5/2000,10545.97
12/5/2000,10609.37
15/5/2000,10807.78
16/5/2000,10934.57
17/5/2000,10769.74
18/5/2000,10777.28
19/5/2000,10626.85
22/5/2000,10542.55
23/5/2000,10422.27
24/5/2000,10535.35
25/5/2000,10323.92
26/5/2000,10299.24
30/5/2000,10527.13
31/5/2000,10522.33
1/6/2000,10652.2
2/6/2000,10794.76
5/6/2000,10815.3
6/6/2000,10735.57
7/6/2000,10812.86
8/6/2000,10668.72
9/6/2000,10614.06
12/6/2000,10564.21
13/6/2000,10621.84
14/6/2000,10687.95
15/6/2000,10714.82
16/6/2000,10449.3
19/6/2000,10557.84
20/6/2000,10435.16
21/6/2000,10497.74
22/6/2000,10376.12
23/6/2000,10404.75
26/6/2000,10542.99
27/6/2000,10504.46
28/6/2000,10527.79
29/6/2000,10398.04
30/6/2000,10447.89
3/7/2000,10560.67
5/7/2000,10483.6
6/7/2000,10481.47
7/7/2000,10635.98
10/7/2000,10646.58
11/7/2000,10727.19
12/7/2000,10783.76
13/7/2000,10788.71
14/7/2000,10812.75
17/7/2000,10804.27
18/7/2000,10739.92
19/7/2000,10696.08
20/7/2000,10843.87
21/7/2000,10733.56
24/7/2000,10685.12
25/7/2000,10699.97
26/7/2000,10516.48
27/7/2000,10586.13
28/7/2000,10511.17
31/7/2000,10521.98
1/8/2000,10606.95
2/8/2000,10687.53
3/8/2000,10706.58
4/8/2000,10767.75
7/8/2000,10867.01
8/8/2000,10976.89
9/8/2000,10905.83
10/8/2000,10908.76
11/8/2000,11027.8
14/8/2000,11176.14
15/8/2000,11067
16/8/2000,11008.39
17/8/2000,11055.64
18/8/2000,11046.48
21/8/2000,11079.81
22/8/2000,11139.15
23/8/2000,11144.65
24/8/2000,11182.74
25/8/2000,11192.63
28/8/2000,11252.84
29/8/2000,11215.1
30/8/2000,11103.01
31/8/2000,11215.1
1/9/2000,11238.78
5/9/2000,11260.61
6/9/2000,11310.64
7/9/2000,11259.87
8/9/2000,11220.65
11/9/2000,11195.49
12/9/2000,11233.23
13/9/2000,11182.18
14/9/2000,11087.47
15/9/2000,10927
18/9/2000,10808.52
19/9/2000,10789.29
20/9/2000,10687.92
21/9/2000,10765.52
22/9/2000,10847.37
25/9/2000,10808.15
26/9/2000,10631.32
27/9/2000,10628.36
28/9/2000,10824.06
29/9/2000,10650.92
2/10/2000,10700.13
3/10/2000,10719.74
4/10/2000,10784.48
5/10/2000,10724.92
6/10/2000,10596.54
9/10/2000,10568.43
10/10/2000,10524.4
11/10/2000,10413.79
12/10/2000,10034.58
13/10/2000,10192.18
16/10/2000,10238.8
17/10/2000,10089.71
18/10/2000,9975.02
19/10/2000,10142.98
20/10/2000,10226.59
23/10/2000,10271.72
24/10/2000,10393.07
25/10/2000,10326.48
26/10/2000,10380.12
27/10/2000,10590.62
30/10/2000,10835.77
31/10/2000,10971.14
1/11/2000,10899.47
2/11/2000,10880.51
3/11/2000,10817.95
6/11/2000,10977.21
7/11/2000,10952.18
8/11/2000,10907.06
9/11/2000,10834.25
10/11/2000,10602.95
13/11/2000,10517.25
14/11/2000,10681.06
15/11/2000,10707.6
16/11/2000,10656.03
17/11/2000,10629.87
20/11/2000,10462.65
21/11/2000,10494.5
22/11/2000,10399.32
24/11/2000,10470.23
27/11/2000,10546.07
28/11/2000,10507.58
29/11/2000,10629.11
30/11/2000,10414.49
1/12/2000,10373.54
4/12/2000,10560.95
5/12/2000,10898.72
6/12/2000,10664.38
7/12/2000,10617.36
8/12/2000,10712.91
11/12/2000,10725.8
12/12/2000,10768.27
13/12/2000,10794.44
14/12/2000,10674.99
15/12/2000,10434.96
18/12/2000,10645.42
19/12/2000,10584.37
20/12/2000,10318.93
21/12/2000,10487.29
22/12/2000,10635.56
26/12/2000,10692.44
27/12/2000,10803.16
28/12/2000,10868.76
29/12/2000,10787.99
2/1/2001,10646.15
3/1/2001,10945.75
4/1/2001,10912.41
5/1/2001,10662.01
8/1/2001,10621.35
9/1/2001,10572.55
10/1/2001,10604.27
11/1/2001,10609.55
12/1/2001,10525.38
16/1/2001,10652.66
17/1/2001,10584.34
18/1/2001,10678.28
19/1/2001,10587.59
22/1/2001,10578.24
23/1/2001,10649.81
24/1/2001,10646.97
25/1/2001,10729.52
26/1/2001,10659.98
29/1/2001,10702.19
30/1/2001,10881.2
31/1/2001,10887.36
1/2/2001,10983.63
2/2/2001,10864.1
5/2/2001,10965.85
6/2/2001,10957.42
7/2/2001,10946.72
8/2/2001,10880.55
9/2/2001,10781.45
12/2/2001,10946.77
13/2/2001,10903.32
14/2/2001,10795.41
15/2/2001,10891.02
16/2/2001,10799.82
20/2/2001,10730.88
21/2/2001,10526.58
22/2/2001,10526.81
23/2/2001,10441.9
26/2/2001,10642.53
27/2/2001,10636.88
28/2/2001,10495.28
1/3/2001,10450.14
2/3/2001,10466.31
5/3/2001,10562.3
6/3/2001,10591.22
7/3/2001,10729.6
8/3/2001,10858.25
9/3/2001,10644.62
12/3/2001,10208.25
13/3/2001,10290.8
14/3/2001,9973.46
15/3/2001,10031.28
16/3/2001,9823.41
19/3/2001,9959.11
20/3/2001,9720.76
21/3/2001,9487
22/3/2001,9389.48
23/3/2001,9504.78
26/3/2001,9687.53
27/3/2001,9947.54
28/3/2001,9785.35
29/3/2001,9799.06
30/3/2001,9878.78
2/4/2001,9777.93
3/4/2001,9485.71
4/4/2001,9515.42
5/4/2001,9918.05
6/4/2001,9791.09
9/4/2001,9845.15
10/4/2001,10102.74
11/4/2001,10013.47
12/4/2001,10126.94
16/4/2001,10158.56
17/4/2001,10216.73
18/4/2001,10615.83
19/4/2001,10693.71
20/4/2001,10579.85
23/4/2001,10532.23
24/4/2001,10454.34
25/4/2001,10625.2
26/4/2001,10692.35
27/4/2001,10810.05
30/4/2001,10734.97
1/5/2001,10898.34
2/5/2001,10876.68
3/5/2001,10796.65
4/5/2001,10951.24
7/5/2001,10935.17
8/5/2001,10883.51
9/5/2001,10866.98
10/5/2001,10910.44
11/5/2001,10821.31
14/5/2001,10877.33
15/5/2001,10872.97
16/5/2001,11215.92
17/5/2001,11248.58
18/5/2001,11301.74
21/5/2001,11337.92
22/5/2001,11257.24
23/5/2001,11105.51
24/5/2001,11122.42
25/5/2001,11005.37
29/5/2001,11039.14
30/5/2001,10872.64
31/5/2001,10911.94
1/6/2001,10990.41
4/6/2001,11061.52
5/6/2001,11175.84
6/6/2001,11070.24
7/6/2001,11090.74
8/6/2001,10977
11/6/2001,10922.09
12/6/2001,10948.38
13/6/2001,10871.62
14/6/2001,10690.13
15/6/2001,10623.64
18/6/2001,10645.38
19/6/2001,10596.67
20/6/2001,10647.33
21/6/2001,10715.43
22/6/2001,10604.59
25/6/2001,10504.22
26/6/2001,10472.48
27/6/2001,10434.84
28/6/2001,10566.21
29/6/2001,10502.4
2/7/2001,10593.72
3/7/2001,10571.11
5/7/2001,10479.86
6/7/2001,10252.68
9/7/2001,10299.4
10/7/2001,10175.64
11/7/2001,10241.02
12/7/2001,10478.99
13/7/2001,10539.06
16/7/2001,10472.12
17/7/2001,10606.39
18/7/2001,10569.83
19/7/2001,10610
20/7/2001,10576.65
23/7/2001,10424.42
24/7/2001,10241.12
25/7/2001,10405.67
26/7/2001,10455.63
27/7/2001,10416.67
30/7/2001,10401.72
31/7/2001,10522.81
1/8/2001,10510.01
2/8/2001,10551.18
3/8/2001,10512.78
6/8/2001,10401.31
7/8/2001,10458.74
8/8/2001,10293.5
9/8/2001,10298.56
10/8/2001,10416.25
13/8/2001,10415.91
14/8/2001,10412.17
15/8/2001,10345.95
16/8/2001,10392.52
17/8/2001,10240.78
20/8/2001,10320.07
21/8/2001,10174.14
22/8/2001,10276.9
23/8/2001,10229.15
24/8/2001,10423.17
27/8/2001,10382.35
28/8/2001,10222.03
29/8/2001,10090.9
30/8/2001,9919.58
31/8/2001,9949.75
4/9/2001,9997.49
5/9/2001,10033.27
6/9/2001,9840.84
7/9/2001,9605.85
10/9/2001,9605.51
17/9/2001,8920.7
18/9/2001,8903.4
19/9/2001,8759.13
20/9/2001,8376.21
21/9/2001,8235.81
24/9/2001,8603.86
25/9/2001,8659.97
26/9/2001,8567.39
27/9/2001,8681.42
28/9/2001,8847.56
1/10/2001,8836.83
2/10/2001,8950.59
3/10/2001,9123.78
4/10/2001,9060.88
5/10/2001,9119.77
8/10/2001,9067.94
9/10/2001,9052.44
10/10/2001,9240.86
11/10/2001,9410.45
12/10/2001,9344.16
15/10/2001,9347.62
16/10/2001,9384.23
17/10/2001,9232.97
18/10/2001,9163.22
19/10/2001,9204.11
22/10/2001,9377.03
23/10/2001,9340.08
24/10/2001,9345.62
25/10/2001,9462.9
26/10/2001,9545.17
29/10/2001,9269.5
30/10/2001,9121.98
31/10/2001,9075.14
1/11/2001,9263.9
2/11/2001,9323.54
5/11/2001,9441.03
6/11/2001,9591.12
7/11/2001,9554.37
8/11/2001,9587.52
9/11/2001,9608
12/11/2001,9554.37
13/11/2001,9750.95
14/11/2001,9823.61
15/11/2001,9872.39
16/11/2001,9866.99
19/11/2001,9976.46
20/11/2001,9901.38
21/11/2001,9834.68
23/11/2001,9959.71
26/11/2001,9982.75
27/11/2001,9872.6
28/11/2001,9711.86
29/11/2001,9829.42
30/11/2001,9851.56
3/12/2001,9763.96
4/12/2001,9893.84
5/12/2001,10114.29
6/12/2001,10099.14
7/12/2001,10049.46
10/12/2001,9921.45
11/12/2001,9888.37
12/12/2001,9894.81
13/12/2001,9766.45
14/12/2001,9811.15
17/12/2001,9891.97
18/12/2001,9998.39
19/12/2001,10070.49
20/12/2001,9985.18
21/12/2001,10035.34
24/12/2001,10035.34
26/12/2001,10088.14
27/12/2001,10131.31
28/12/2001,10136.99
31/12/2001,10021.57
2/1/2002,10073.4
3/1/2002,10172.14
4/1/2002,10259.74
7/1/2002,10197.05
8/1/2002,10150.55
9/1/2002,10094.09
10/1/2002,10067.86
11/1/2002,9987.53
14/1/2002,9891.42
15/1/2002,9924.15
16/1/2002,9712.27
17/1/2002,9850.04
18/1/2002,9771.85
22/1/2002,9713.8
23/1/2002,9730.96
24/1/2002,9796.07
25/1/2002,9840.08
28/1/2002,9865.75
29/1/2002,9618.24
30/1/2002,9762.86
31/1/2002,9920
1/2/2002,9907.26
4/2/2002,9687.09
5/2/2002,9685.43
6/2/2002,9653.39
7/2/2002,9625.44
8/2/2002,9744.24
11/2/2002,9884.78
12/2/2002,9863.74
13/2/2002,9989.67
14/2/2002,10001.99
15/2/2002,9903.04
19/2/2002,9745.14
20/2/2002,9941.17
21/2/2002,9834.68
22/2/2002,9968.15
25/2/2002,10145.71
26/2/2002,10115.26
27/2/2002,10127.58
28/2/2002,10106.13
1/3/2002,10368.86
4/3/2002,10586.82
5/3/2002,10433.41
6/3/2002,10574.29
7/3/2002,10525.37
8/3/2002,10572.49
11/3/2002,10611.24
12/3/2002,10632.35
13/3/2002,10501.85
14/3/2002,10517.14
15/3/2002,10607.23
18/3/2002,10577.75
19/3/2002,10635.25
20/3/2002,10501.57
21/3/2002,10479.84
22/3/2002,10427.67
25/3/2002,10281.67
26/3/2002,10353.36
27/3/2002,10426.91
28/3/2002,10403.94
1/4/2002,10362.7
2/4/2002,10313.71
3/4/2002,10198.29
4/4/2002,10235.17
5/4/2002,10271.64
8/4/2002,10249.08
9/4/2002,10208.67
10/4/2002,10381.73
11/4/2002,10176.08
12/4/2002,10190.82
15/4/2002,10093.67
16/4/2002,10301.32
17/4/2002,10220.78
18/4/2002,10205.28
19/4/2002,10257.11
22/4/2002,10136.43
23/4/2002,10089.24
24/4/2002,10030.43
25/4/2002,10035.06
26/4/2002,9910.72
29/4/2002,9819.87
30/4/2002,9946.22
1/5/2002,10059.63
2/5/2002,10091.87
3/5/2002,10006.63
6/5/2002,9808.04
7/5/2002,9836.55
8/5/2002,10141.83
9/5/2002,10037.42
10/5/2002,9939.92
13/5/2002,10109.66
14/5/2002,10298.14
15/5/2002,10243.68
16/5/2002,10289.21
17/5/2002,10353.08
20/5/2002,10229.5
21/5/2002,10105.71
22/5/2002,10157.88
23/5/2002,10216.08
24/5/2002,10104.26
28/5/2002,9981.58
29/5/2002,9923.04
30/5/2002,9911.69
31/5/2002,9925.25
3/6/2002,9709.79
4/6/2002,9687.84
5/6/2002,9796.8
6/6/2002,9624.64
7/6/2002,9589.67
10/6/2002,9645.4
11/6/2002,9517.26
12/6/2002,9617.71
13/6/2002,9502.8
14/6/2002,9474.21
17/6/2002,9687.42
18/6/2002,9706.12
19/6/2002,9561.57
20/6/2002,9431.77
21/6/2002,9253.79
24/6/2002,9281.82
25/6/2002,9126.82
26/6/2002,9120.11
27/6/2002,9269.92
28/6/2002,9243.26
1/7/2002,9109.79
2/7/2002,9007.75
3/7/2002,9054.97
5/7/2002,9379.5
8/7/2002,9274.9
9/7/2002,9096.09
10/7/2002,8813.5
11/7/2002,8801.53
12/7/2002,8684.53
15/7/2002,8639.19
16/7/2002,8473.11
17/7/2002,8542.48
18/7/2002,8409.49
19/7/2002,8019.26
22/7/2002,7784.58
23/7/2002,7702.34
24/7/2002,8191.29
25/7/2002,8186.31
26/7/2002,8264.39
29/7/2002,8711.88
30/7/2002,8680.03
31/7/2002,8736.59
1/8/2002,8506.62
2/8/2002,8313.13
5/8/2002,8043.63
6/8/2002,8274.09
7/8/2002,8456.15
8/8/2002,8712.02
9/8/2002,8745.45
12/8/2002,8688.89
13/8/2002,8482.39
14/8/2002,8743.31
15/8/2002,8818.14
16/8/2002,8778.06
19/8/2002,8990.79
20/8/2002,8872.07
21/8/2002,8957.23
22/8/2002,9053.64
23/8/2002,8872.96
26/8/2002,8919.01
27/8/2002,8824.41
28/8/2002,8694.09
29/8/2002,8670.99
30/8/2002,8663.5
3/9/2002,8308.05
4/9/2002,8425.12
5/9/2002,8283.7
6/9/2002,8427.2
9/9/2002,8519.38
10/9/2002,8602.61
11/9/2002,8581.17
12/9/2002,8379.41
13/9/2002,8312.69
16/9/2002,8380.18
17/9/2002,8207.55
18/9/2002,8172.45
19/9/2002,7942.39
20/9/2002,7986.02
23/9/2002,7872.15
24/9/2002,7683.13
25/9/2002,7841.82
26/9/2002,7997.12
27/9/2002,7701.45
30/9/2002,7591.93
1/10/2002,7938.79
2/10/2002,7755.61
3/10/2002,7717.19
4/10/2002,7528.4
7/10/2002,7422.84
8/10/2002,7501.49
9/10/2002,7286.27
10/10/2002,7533.95
11/10/2002,7850.29
14/10/2002,7877.4
15/10/2002,8255.68
16/10/2002,8036.03
17/10/2002,8275.04
18/10/2002,8322.4
21/10/2002,8538.24
22/10/2002,8450.16
23/10/2002,8494.27
24/10/2002,8317.34
25/10/2002,8443.99
28/10/2002,8368.04
29/10/2002,8368.94
30/10/2002,8427.41
31/10/2002,8397.03
1/11/2002,8517.64
4/11/2002,8571.6
5/11/2002,8678.27
6/11/2002,8771.01
7/11/2002,8586.24
8/11/2002,8537.13
11/11/2002,8358.95
12/11/2002,8386
13/11/2002,8398.49
14/11/2002,8542.13
15/11/2002,8579.09
18/11/2002,8486.57
19/11/2002,8474.78
20/11/2002,8623.01
21/11/2002,8845.15
22/11/2002,8804.84
25/11/2002,8849.4
26/11/2002,8676.42
27/11/2002,8931.68
29/11/2002,8896.09
2/12/2002,8862.57
3/12/2002,8742.93
4/12/2002,8737.85
5/12/2002,8623.28
6/12/2002,8645.77
9/12/2002,8473.41
10/12/2002,8574.26
11/12/2002,8589.14
12/12/2002,8538.4
13/12/2002,8433.71
16/12/2002,8627.4
17/12/2002,8535.39
18/12/2002,8447.35
19/12/2002,8364.8
20/12/2002,8511.32
23/12/2002,8493.29
24/12/2002,8448.11
26/12/2002,8432.61
27/12/2002,8303.78
30/12/2002,8332.85
31/12/2002,8341.63
2/1/2003,8607.52
3/1/2003,8601.69
6/1/2003,8773.57
7/1/2003,8740.59
8/1/2003,8595.31
9/1/2003,8776.18
10/1/2003,8784.89
13/1/2003,8785.98
14/1/2003,8842.62
15/1/2003,8723.18
16/1/2003,8697.87
17/1/2003,8586.74
21/1/2003,8442.9
22/1/2003,8318.73
23/1/2003,8369.47
24/1/2003,8131.01
27/1/2003,7989.56
28/1/2003,8088.84
29/1/2003,8110.71
30/1/2003,7945.13
31/1/2003,8053.81
3/2/2003,8109.82
4/2/2003,8013.29
5/2/2003,7985.18
6/2/2003,7929.3
7/2/2003,7864.23
10/2/2003,7920.11
11/2/2003,7843.11
12/2/2003,7758.17
13/2/2003,7749.87
14/2/2003,7908.8
18/2/2003,8041.15
19/2/2003,8000.6
20/2/2003,7914.96
21/2/2003,8018.11
24/2/2003,7858.24
25/2/2003,7909.5
26/2/2003,7806.98
27/2/2003,7884.99
28/2/2003,7891.08
3/3/2003,7837.86
4/3/2003,7704.87
5/3/2003,7775.6
6/3/2003,7673.99
7/3/2003,7740.03
10/3/2003,7568.18
11/3/2003,7524.06
12/3/2003,7552.07
13/3/2003,7821.75
14/3/2003,7859.71
17/3/2003,8141.92
18/3/2003,8194.23
19/3/2003,8265.45
20/3/2003,8286.6
21/3/2003,8521.97
24/3/2003,8214.68
25/3/2003,8280.23
26/3/2003,8229.88
